,title,link,image,author,discount,publisher,pubdate,isbn,description
7,건축물 분양제도 업무편람,https://search.shopping.naver.com/book/catalog/32467085794,https://shopping-phinf.pstatic.net/main_3246708/32467085794.20221019115007.jpg,국토교통부,18000,진한엠앤비,20170113,9791170099543,"『건축물 분양제도 업무편람』건축물의 분양에 관한 법령 해설 및  건축물의 분양에 관한 법령 질의에 대한 답변 사례, 건축물의 분양에 관한 법령
, 분양사업장 설치기준으로 구성되어 있는 업무편람이다."
8,개별공시지가 조사·산정지침(2018년도 적용),https://search.shopping.naver.com/book/catalog/32493494019,https://shopping-phinf.pstatic.net/main_3249349/32493494019.20221019151544.jpg,국토교통부,20700,진한엠앤비,20180105,9791129002846,"개별공시지가는 국토교통부장관이 매년 공시하는 표준지공시지가를 기준으로 시장·군수·구청장이 조사한 개별토지의 특성과 비교표준지의 특성을 비교하여, 국토교통부장관이 개발·공급한「표준지와 지가산정대상토지의 지가형성요인에 관한 표준적인 비교표(토지가격비준표)」상의 토지특성차이에 따른 가격배율을 산출하고 이를 표준지공시지가에 곱하여 산정한 후 감정평가업자의 검증을 받아 토지소유자 등의 의견수렴과 시·군·구 부동산가격공시위원회 심의 등의 절차를 거쳐 시장·군수·구청장이 결정·공시하는 개별토지의 단위면적당 가격(원/㎡)을 말한다."
9,공인중개사법,https://search.shopping.naver.com/book/catalog/32503947076,https://shopping-phinf.pstatic.net/main_3250394/32503947076.20221228073428.jpg,현문길^강남훈,19800,부연사,20160309,9788984657922,"이 책은 법률의 제정 및 개정에 맞추어 부동산학을 공부하는 대학생들과 공인중개사 수험생 그리고 중개업현장에서 중개업을 하고 있는 개업공인중개사 들을 위해 쉽고 간결하게 정리함으로써, 공인중개사법 등 중요한 부분을 공부할 수 있고, 중개실무에서 발생하는 사고 원인의 근거를 찾을 수 있도록 하기 위함에 목적을 두고 있다. 즉, 부동산학을 공부하는 대학생들은 위해 「공인중개사 법」을 심층적 내용을 중심으로 설명하였고, 공인중개사 수험생들을 위해서는 시험에 많이 나오는 법률적 근거가 되는 판례를 최대한 제공하였으며, 개업공인중개사들을 위해서는 법률에 따른 각종 판례와 국토교통부 유권해석에 만족하지 않고 더나가 법제처 유권해석을 추가하여 중개사고 예방을 위한 자료를 최적화 하였다."
0,2017년 표준주택가격 조사 산정 업무요령,https://search.shopping.naver.com/book/catalog/32492189947,https://shopping-phinf.pstatic.net/main_3249218/32492189947.20221019125206.jpg,국토교통부,32400,진한엠앤비,20161209,9791170099277,“표준주택가격”이라 함은 「부동산 가격공시에 관한 법률」의 규정에 의한 절차에 따라 국토교통부장관이 조사ㆍ산정하여 공시한 표준주택의 적정가격을 말한다. “적정가격”이라 함은 당해 주택에 대하여 통상적인 시장에서 정상적인 거래가 이루어지는 경우 성립될 가능성이 가장 높다고 인정되는 가격을 말한다. 매년 공시기준일 현재의 표준주택에 대한 적정가격을 산정ㆍ공시하여 국가ㆍ지방자치단체 등의 기관이 행정목적으로 개별주택가격을 산정하는 경우에 그 기준으로 적용하기 위함이다.
1,2017년 표준지공시지가 조사 평가 업무요령,https://search.shopping.naver.com/book/catalog/32494086700,https://shopping-phinf.pstatic.net/main_3249408/32494086700.20221019135618.jpg,국토교통부,44100,진한엠앤비,20161209,9791170099284,“표준지공시지가”라 함은「부동산 가격공시에 관한 법률」(이하 부동산공시법이라 한다)의 규정에 의한 절차에 따라 국토교통부장관이 조사ㆍ평가하여 공시한 표준지의 단위면적당(㎡) 적정가격(適正價格)을 말한다. “적정가격”이라 함은 당해 토지에 대하여 통상적인 시장에서 정상적인 거래가 이루어지는 경우 성립될 가능성이 가장 높다고 인정되는 가격을 말한다. 매년 1월 1일 기준의 토지에 대한 적정가격을 평가ㆍ공시하여 토지에 대한 감정평가의 기준과 개별공시지가 등 각종 행정목적을 위한 지가산정의 기준으로 적용하기 위함이다.
2,2017년도 적용 개별공시지가 조사 산정지침,https://search.shopping.naver.com/book/catalog/32496242944,https://shopping-phinf.pstatic.net/main_3249624/32496242944.20230920073105.jpg,국토교통부,21600,진한엠앤비,20161209,9791170099260,개별공시지가는 국토교통부장관이 매년 공시하는 표준지공시지가를 기준으로 시장ㆍ군수ㆍ구청장이 조사한 개별토지의 특성과 비교표준지의 특성을 비교하여 국토교통부장관이 개발ㆍ공급한「표준지와 지가산정대상토지의 지가형성요인에 관한 표준적인 비교표(토지가격비준표)」상의 토지특성차이에 따른 가격배율을 산출하고 이를 표준지공시지가에 곱하여 산정한 후 감정평가업자의 검증을 받아 토지소유자 등의 의견수렴과 시ㆍ군ㆍ구 부동산평가위원회 심의 등의 절차를 거쳐 시장ㆍ군수ㆍ구청장이 결정ㆍ공시하는 개별토지의 단위면적당 가격(원/㎡)을 말한다.
3,2017년도 적용 개별주택가격 조사 산정지침,https://search.shopping.naver.com/book/catalog/32497203947,https://shopping-phinf.pstatic.net/main_3249720/32497203947.20221019105001.jpg,국토교통부,24300,진한엠앤비,20161209,9791170099253,개별주택가격은 국토교통부장관이 매년 공시하는 표준주택가격을 기준으로 시장ㆍ군수ㆍ구청장이 조사한 개별주택의 특성과 비교표준주택의 특성을 비교하여 국토교통부장관이 작성ㆍ공급한「주택가격비준표」상의 주택특성 차이에 따른 가격배율을 산출하고 이를 표준주택가격에 곱하여 산정한 후 한국감정원의 검증을 받아 주택소유자 등의 의견수렴과 시ㆍ군ㆍ구 부동산가격공시위원회 심의 등의 절차를 거쳐 시장ㆍ군수ㆍ구청장이 결정ㆍ공시하는 개별주택의 가격을 말한다.
4,개별주택가격 조사 산정지침(2016년도 적용),https://search.shopping.naver.com/book/catalog/32436086649,https://shopping-phinf.pstatic.net/main_3243608/32436086649.20221019113924.jpg,국토교통부,25200,진한엠앤비,20160111,9791170092407,『개별주택가격 조사 산정지침』은 2016년도 적용 개별주택가격 조사 산정을 다룬 책이다.
5,개별공시자가 조사 산정지침(2016년도 적용),https://search.shopping.naver.com/book/catalog/32441018158,https://shopping-phinf.pstatic.net/main_3244101/32441018158.20221019124512.jpg,국토교통부,21600,진한엠앤비,20160111,9791170092414,『개별공시자가 조사 산정지침』은 2016년도 적용 개별공시자가 조사 산정 지침을 다룬 책이다. 관련 종사자가 업무를 하는데 도움이 될 것이다.
6,부동산범죄론,https://search.shopping.naver.com/book/catalog/32455981271,https://shopping-phinf.pstatic.net/main_3245598/32455981271.20230920071815.jpg,정신교^이창석,15300,형설,20110110,9788956433981,"『부동산범죄론』은 일반인에게 부동산에 대한 올바른 인식을 심어 건전한 부동산거래질서를 확립하는데 도움을 전하는 교재로 크게 4장으로 구성되어 있다. 1장은 부동산 범죄론을 이해하기 위한 범죄학의 기초로서 범죄학의 의의와 연구방향을 다루고, 2장은 형법의 기본이론으로서 범죄의 개념과 범죄론 및 형벌론을 다룬다. 3장은 부동산거래범죄의 의의와 유형 및 종류로서 부동산거래에서 발생하는 각종 범죄유형과 발생 원인을 다루고, 4장은 부동산거래범죄의 과제로서 부동산 범죄의 대응방안을 살펴본다."
7,재개발.재건축 이론과 실무 (2010 개정판),https://search.shopping.naver.com/book/catalog/32602941639,https://shopping-phinf.pstatic.net/main_3260294/32602941639.20230702071408.jpg,유동규,90000,법률출판사,20100621,9788958211549,"'도시 및 주거환경정비법'은 시민들의 일상과 밀접한 관계가 있지만, 그 내용을 완벽하게 이해하기는 어렵다. 책은 개정된 법률의 내용을 전부 반영하여 내용을 새롭게 보완하였다. 또한 '도시 및 주거환경정비법'의 각종 제도를 보다 쉽게 설명하고, 관련 분쟁사례를 체계적으로 정리하고 있어 현장에서 종사하는 실무자 및 법조인들에도 맞춤형 지침서가 될 수 있도록 구성하였다."
8,부동산경매,https://search.shopping.naver.com/book/catalog/33434972618,https://shopping-phinf.pstatic.net/main_3343497/33434972618.20221019115311.jpg,김규석,23000,무역경영사,20100215,9788946804524,"『부동산경매』는 권리분석에 대해서는 판례나 민사집행법을 근거로 몇 가지 공식을 대입하면 쉽게 풀어 낼 수 있도록 하고, 경매절차 등에 대해서도 쉽게 이해할 수 있도록 하였다. 또한 저자를 통해서 낙찰을 받고 부동산경매나 공매에서 성공한 사례들을 위주로 실제 있었던 명도에 대한 것이나 취득한 부동산을 단기에 매도하여 수익을 창출한 내용들을 생생하게 전한다."
9,부동산 사법,https://search.shopping.naver.com/book/catalog/33435303814,https://shopping-phinf.pstatic.net/main_3343530/33435303814.20221019110716.jpg,김영규,20900,부연사,20100716,9788984655157,"민법의 재산관계에 대한 규정 중 부동산을 규율하는 규정과 이에 대한 특례를 규율하는 각종의 특별법인 '부동산 사법' 교재. 부동산사법의 각 분야를 부동산사법 총론(제1편) 3강, 물권법(제2편) 4강, 계약법(제3편) 4강, 민사특별법(제4편) 2강 등 총 13강으로 나누어 한 학기 13주 수업에 1강씩 끝낼 수 있도록 총 13강으로 구성하였다. 또한 부동산사법의 비교적 방대한 분량 중 꼭 알아야 하는 기본이 되는 핵심내용만 담았다. 13강의 매 강의의 마지막 부분에서 각 강의와 관련한 판례의 핵심 내용을 주제별로 이해하기 쉽게 정리하였으며, 특히 주요한 쟁점이 되는 주제에 대해서는 ‘사례 및 판례연구’라는 부분을 통하여 사건의 개요와 판결의 요지를 알기 쉽게 소개하고 있다."
0,"부동산등기 신청실무 (개정법률에 의한, 제2판)",https://search.shopping.naver.com/book/catalog/32454975891,https://shopping-phinf.pstatic.net/main_3245497/32454975891.20221228073058.jpg,김의식,36860,법률&출판,20130410,9788997476213,"『부동산등기 신청실무』는 등기신청의 모든 것을 다룬 책이다. 등기신청수수료 조정과 대법원등기수입증지 폐지, 본인서명사실 확인 등에 관한 법률에 따른 등기사무처리지침 제정 등 변화된 법을 반영하여 편집했다. 다양한 등기 신청 유형을 해결할 수 있다."
1,부동산공시법 (알기 쉬운),https://search.shopping.naver.com/book/catalog/32485947665,https://shopping-phinf.pstatic.net/main_3248594/32485947665.20221228074555.jpg,김동현,23000,형설출판사,20110225,9788947247429,"알기쉬운『부동산 공시법』. 부동산공시제도는 사회,경제 활동이 정상적으로 전개되어 가는데 있어서 주요한 초석이 되는 장치라고 할 수 있고, 이러한 점에서 이 책은 부동산학과 지적제도 및 등기제도를 연계하여 이해할 수 있도록 구성하였다."
2,포스트 코로나 도시가 바뀐다 (도시의 미래),https://search.shopping.naver.com/book/catalog/32444790667,https://shopping-phinf.pstatic.net/main_3244479/32444790667.20230920072336.jpg,대한국토 도시계획학회,16200,기문당,20210510,9788962259001,"이 책은 코로나 19 이후 다가올 미래를 예측할 목적으로 최고의 도시계획 전문가 12인이  포스트 코로나 시대 도시 패러다임의 변화를 도시생활, 도시공간, 주택 등의 변화양상을 중심으로 진단하였습니다. 향후 국토개발 및 도시발전의 미래기술전망에 이바지하며 이를 통해 국토계획, 지역계획, 도시계획 등에 관한 폭넓은 학술연구와 인재양성에 기여할 것으로 기대됩니다."
3,부동산경매론,https://search.shopping.naver.com/book/catalog/33436226664,https://shopping-phinf.pstatic.net/main_3343622/33436226664.20221229074856.jpg,이승길,33300,법문사,20080830,9788918018881,"[머리말]

본서는 다음과 같은 점을 염두에 두고 기술하였다. 첫째, 경매과저을 유기적으로 이해할 수 있도록 구성하고자 했다. 이를 위해 단원을 세분하고 사법, 공법, 실무를 망라하는 내용을 담았다. 둘째, 실무이론을 중심에 두고 경매와 공매제도를 파악하고자 했다. 

셋째, 실전에서 바로 응용할 수 있는 관련서식과 컨설팅 기법 및 사례도 첨가했다. 마지막으로 강순별로 서술함으로써 체계적인 공부가 가능하도록 했다."
4,대한민국 부동산 지난 10년 앞으로 10년 (집 사기 전에 꼭 읽어야 할 부동산 정책 사용설명서),https://search.shopping.naver.com/book/catalog/32486433674,https://shopping-phinf.pstatic.net/main_3248643/32486433674.20221019114642.jpg,채상욱,15750,라이프런,20200313,9791196625931,"정부 정책도 모른 채 
부동산 투자 절대 하지 마라
집 사기 전에 꼭 읽어야 할 부동산 정책 사용설명서
오락가락 정책에도 두렵지 않은 부동산 투자 안목을 완성한다!

부동산 시장이 수상하다. 지속적으로 상승해 사상 최고가를 경신하던 집값에 무언가 변화가 시작되었다. 최근 잊을 만하면 한 번씩 부동산 대책이 발표된 영향이다. 이번 정권 들어서만 벌써 19번째 대책이 발표됐다. 정권이 바뀔 때마다 부양책과 규제책이 번갈아 나와 복잡하고 방대한 내용을 따라잡기 힘든 지경에 이르렀다. 무시할 수 없는 정부 정책의 내용을 파악하기 어려우니 집을 사거나 팔아야 할 때 어떻게 해야 할지 갈피를 잡기 힘들다. 

부동산 애널리스트로, 전문가 중의 전문가로 인정받는 채상욱 저자는 지난 10년간 발표된 부동산 정책과 그에 따른 시장 반응을 일목요연하게 정리했다. 쏟아낸 정책들의 전후 관계, 맥락, 함의를 파악할 수 있게 했다. 복잡한 정책의 내용을 핵심만 간추려 쉽게 이해하게 해줄 뿐만 아니라 정책 발표 이후 시장이 받은 영향까지 정확하게 분석했다. 더불어 앞으로 10년은 부동산 시장이 어떻게 흘러갈지를 살핀다. 직접투자에서 간접투자로 시장의 패러다임이 변화하리라 예상하고 부동산 투자의 대안으로 떠오르는 ‘리츠’를 부록에 자세히 소개했다. 
좋든 싫든 이제 정부 정책은 부동산 시장에서 가장 중요한 변수가 됐다. 정책을 모르고서 부동산 투자 전략을 세울 수 없다. 여전히 집을 사야 할지 팔아야 할지 모르겠고, 세금을 얼마나 내고 그래서 수익률이 어떻게 되는지 파악이 되지 않는다면, 그리고 앞으로는 어떻게 부동산 시장을 바라보고 투자 전략을 세워야 하는지 모호하다면 이 책을 읽어라. 당신의 부동산 시장에 대한 안목과 통찰을 높여줄 것이다."
5,"말레이시아에 기회가 있다 (투자의 신대륙, 말레이시아에서 제2의 인생 성공하는 법)",https://search.shopping.naver.com/book/catalog/33114890624,https://shopping-phinf.pstatic.net/main_3311489/33114890624.20230920071406.jpg,강승원,14310,마중가,20220623,9791192293172,"말레이시아를 1도 몰라도 이 책만 달달 외우면 10년 산 사람처럼 잘 먹고 잘 살 수 있다!

말레이시아는 동남아시아 전체에서도 탁월한 투자 환경을 갖고 있습니다. 일시적 투자붐이 아니라 거시적 관점에서도 도시의 개발이 이루어진터라 도시의 개발 근간이 매우 안정적입니다. 현재 시점에서 조호바루 부동산 투자는 엄청난 미래 가치를 예약하는 선택이 됩니다."
6,부동산 고수가 되려면 내공을 쌓아라 (투자전략가 호프만의 웰빙투자 가이드),https://search.shopping.naver.com/book/catalog/33581909625,https://shopping-phinf.pstatic.net/main_3358190/33581909625.20230920071804.jpg,권혁기,16200,신진리탐구,20220625,9791186308011,"투자전략가 호프만의 웰빙투자 가이드 『부동산 고수가 되려면 내공을 쌓아라』. 부동산 법률중개사, 증권분석사, 미국공인선물중개사로서의 경륜과 식견을 가지고 부동산 각 분야의 고수들을 만나 직접 담론한 내용을 정리해 담았다. 이론과 실전 경험, 부동산 관련 업종 종사자로서 갖추어야 할 덕목을 설득력 있게 제시하고 있다."
7,왕초보도 바로 돈 버는 부동산 경매의 기술 (2천만 원으로 시작하는 실전 부동산 경매 노하우),https://search.shopping.naver.com/book/catalog/32441008981,https://shopping-phinf.pstatic.net/main_3244100/32441008981.20221228074530.jpg,정민우^유근용,17100,비즈니스북스,20210219,9791162541982,"“오르기만 하는 부동산, 로또보다 힘든 청약 당첨
누구나 싸게 살 수 있는 경매가 답이다!”
2,000만 원으로 시작하는 실전 부동산 경매 노하우!

‘경매’라고 하면 법원에 가야 하고, 권리분석을 해야 하고, 잘 살고 있는 사람을 쫓아내야 하는 등의 어렵고 복잡하고 힘든 것이라는 편견을 가지고 있는 사람들이 아직도 많다. 하지만 이제는 20대도 재테크 수단으로 경매를 찾기 시작했다. 몇 가지 기본적인 경매 용어와 룰을 익힌다면 적은 종잣돈으로도 투자에 뛰어들 수 있기 때문이다. 이제 경매는 높아진 세율과 강화된 대출 요건의 제약을 완화시킬 수 있는 부동산 투자법으로 각광받고 있다. 게다가 2021년 2월부터 쏟아져 나오는 매물은 수도권 아파트만 3,000건에 육박할 것이라고 한다. 2021년 부동산 경매 시장을 눈여겨봐야 하는 이유다.

이러한 장점을 깨닫고 일찍부터 경매에 뛰어든 두 저자가 좀 더 많은 사람들이 경매 투자로 부를 얻는 데 도움이 되고자 부린이를 위한 경매 입문서를 출간했다. 10년간 아파트, 오피스텔, 아파트형 공장, 단독, 다세대, 상가 등 200여 건 낙찰에 성공해 1,500만 원에서 수십 억의 자산을 만든 경매계의 일타강사 달천 정민우 저자와 토지 및 주거용 지분 물건 공매 전문가로 LH, 온비드 등 특강을 해온 초인 유근용 저자가 그들이다. 

두 경매 투자의 고수들은 이 책을 통해 세 가지 서류와 네 가지 가격만 제대로 이해한다면 2,000만 원으로도 경매에 도전할 수 있다고 단언한다. 거기에 아파트, 빌라, 최근 주목받고 있는 지식산업센터까지 다양한 종류의 부동산 매물을 가치를 더해 높은 가격에 팔 수 있는 노하우까지 알려준다. 오르기만 하는 부동산 가격과 로또보다 힘든 청약 전쟁에 지쳤다면 시야를 넓혀보라. 누구나 싸게 사서 제값만 받아도 수익이 나는 ‘경매’가 답을 줄 것이다."
8,부동산 투자 그렇게 하는 거 아니야,https://search.shopping.naver.com/book/catalog/33053105624,https://shopping-phinf.pstatic.net/main_3305310/33053105624.20230919125741.jpg,우병탁,16200,삼일인포마인,20220622,9791167840875,"● 과거 어느 때보다도 주택, 토지, 빌딩 등 수익형 부동산까지 수많은 국민들이 부동산에 관심을 보였다. 사람들은 부동산 분야 기사를 읽고 부동산 투자의 방법론을 공부하고, 부동산 분야의 유튜브와 라이브 방송까지 섭렵하고 있다. 여기에 지난 5년간 주로 주택을 둘러싼 세금 제도가 급격하게 바뀌면서 이제 사람들은 부동산투자를 넘어 부동산세금까지 공부하기 시작했다. 이 기간 동안 주택가격은 폭등했고, 세금과 대출 규제, 청약열풍에 영끌투자, 갓물주까지 수많은 이슈가 기사화되었다. 저금리와 유동성 잔치 속에서 코로나19의 유행에도 불구하고 주택가격 상승과는 비교도 되지 않을 정도로 꼬마빌딩 가격은 더 많이 오르기도 했다. 
● 누군가는 ‘이번 생은 내 집 마련도 부동산 투자도 틀렸다.’고 하고 한편으로는 스포츠스타나 연예인들의 빌딩 기사를 보며 부러워하기도 하고, 허탈해하기도 했다. 하지만 이것이 비단 오늘만의 문제일까? 우리가 인지할 수 있는 아주 오래 전에도 주택은 부족했고, 부동산 가격의 상승은 있었다. 미래에는 어떨까? 이제 한번 광풍이 불었고, 금리의 인상, 유동성의 흡수, 환율의 변동과 전쟁, 정부의 노력으로 시장은 안정되고 누구나 쉽게 아무것도 하지 않아도 내 집 마련에 수익형 부동산투자까지 성공할 수 있는 세상이 올까? 설사 그런 세상이 오더라도 공부를 통해 준비가 된 사람, 흔들리지 않는 투자의 철학을 가지고 있는 사람의 투자와 그렇지 않은 사람의 투자는 결과가 다를 것이다. 이 책은 미약하지만 그런 시작을 시도하는 독자들을 위한 책이다. 거창한 비전이나 가격을 맞추는 선지자적인 예언을 할 자신은 필자에게 없지만 그간의 경험으로, 투자에 나서려는 사람들에게 작은 조언을 드릴 수 있다고 생각한다. 모쪼록 이 책이 독자들에게 그 정도의 도움이 되기를 간절히 바란다."
9,부동산 직업의 세계와 취업의 모든 것 (전면개정판),https://search.shopping.naver.com/book/catalog/32441646653,https://shopping-phinf.pstatic.net/main_3244164/32441646653.20230117163228.jpg,민성식,16200,원더박스,20200724,9791190136228,"최근 인공지능과 자동화 기술의 발달로, 앞으로 사라질 직업 가운데 부동산 중개인이 꼽히곤 한다. 하지만 부동산 중개인은 다양한 부동산 직업 중 하나일 뿐이며, 부동산 직업은 없어지는 게 아니라 다른 형태로 진화하고 있다. 인공지능이 대신할 수 없는 대체투자 전문가, 기술과 융합한 프롭테크 분야, 꾸준히 성장세를 보이고 있는 부동산 리츠 등 여전히 부동산 산업의 발전 가능성은 무궁무진하며, 이에 따라 직업에 대한 새로운 수요도 늘어날 것이다.
《부동산 직업의 세계와 취업의 모든 것》은 현직 전문가인 저자가 상업용 부동산 업계의 큰 그림을 보여 주며 독자들을 구체적인 부동산 직업의 세계로 안내하는 책이다. 부동산 관련 직업에는 어떤 것들이 있으며 실제 어떤 일을 하고 있는지, 채용은 어떻게 이뤄지고 있는지, 연봉은 어느 수준인지, 해당 직종에 지원하려면 무엇을 준비해야 하는지 등을 생생한 현장의 언어로 들려준다.
2017년 출간된 책을 대폭 보완한 이번 전면개정판에서는 급변하는 부동산 업계의 최신 흐름을 짚어 보고 부동산업의 미래를 전망하는 내용을 더하고 있을 뿐 아니라, 부동산 업계로 진입하려는 사람들을 위한 정보 또한 더욱 알차게 구성했다. 부동산 업계 취업을 준비하는 이들을 위한 세세하고 구체적인 정보는 물론, 재직자를 위한 팁과 타 업종에서 전환하려는 전직자를 위한 조언까지 아낌없이 담았다. 특히 부동산 산업 각 분야 전문가 10인의 인터뷰와 부동산회사 인사 담당자 4인의 인터뷰를 수록하여 정보의 밀도를 높였다. 부동산 분야의 직업을 모색하는 이에게 이 책은 더없이 훌륭한 길잡이가 될 것이다."
0,단숨에 읽는 부동산 시장 독법 (최진기의 부동산 팩트 체크),https://search.shopping.naver.com/book/catalog/32441020365,https://shopping-phinf.pstatic.net/main_3244102/32441020365.20221019131315.jpg,최진기,15120,이지퍼블리싱,20180730,9791196376413,"막막한 부동산투자의 친근하고 유용한 길잡이!

대한민국에서 부동산투자를 고민하는 사람들이 최우선으로 알아야 할 시장 진단 및 전망과 해법을 안내하는 『단숨에 읽는 부동산 시장 독법』. 정부는 시장을 결코 이길 수 없다는 널리 퍼져 있는 고정관념과 달리 어느 시대든 대체로 정부가 시장을 이겨왔다는 사실을 확인하는 데서 출발해 역사적으로 우리 부동산시장 역시 정부의 의도에서 크게 벗어나 움직인 적이 없다는 점을 보여준다. 

어려운 경제지식을 누구나 이해하기 쉽게 설명해주는 강의로 유명한 저자는 왜 부동산시장이 다른 시장보다 정부정책에 쉽게 영향을 받을 수밖에 없는지, 대한민국 부동산이 다각적으로 비교해볼 때 싼지 비싼지, 과연 정부가 부동산가격을 잡을 수 있을지 따져본 후 어떤 관점으로 혼잡한 부동산시장을 바라봐야 최선의 판단을 내릴 수 있는지 알려준다."
1,나는 대출 없이 0원으로 소형 아파트를 산다(큰글자도서) (300만 원으로 100억 자산을 이룬 부동산 소액투자의 기술),https://search.shopping.naver.com/book/catalog/32639891619,https://shopping-phinf.pstatic.net/main_3263989/32639891619.20230920072942.jpg,잭파시(최경천),40500,다산북스,20220516,9791130690568,"“뜬구름 잡지 않는, 모자이크 처리 없는,
적나라하고 현실적인 부동산 투자 공략집!”

부동산 완판남 잭파시의 투자자들이 먼저 인정한 실전 투자 강의!
절대로 손해 보지 않는 투자를 하려면 이 책을 펼쳐라!

★★★ 10만 회원 〈부동산 스케치북〉 화제의 강의! ★★★
★★★ 아파트 단지까지 알려주는 투자 사례 16 ★★★
★★★ 반드시 오를 물건을 찾는 아파트·오피스텔 분석 툴! ★★★

직장인 3년 차, 통장에는 300만 원밖에 없었다. 부동산 경매에 입찰하기 위한 보증금 2000만 원이 없어서 대출을 받아야 했다. 그렇게 부동산 투자를 시작한 지 10년, 그는 110억 원에 달하는 50여 채의 부동산을 소유한 자산가가 되었다. 《나는 대출 없이 0원으로 소형 아파트를 산다》를 쓴 부동산 분야에서 가장 핫한 인플루언서이자 30대 파이어족인 ‘잭파시’의 이야기다. 
이 책은 부동산 계약금조차 없어서 6개월간 네이버 부동산의 매물 검색만 하며 돈 없이도 투자할 수 있는 집을 찾던 저자가 멘땅에 헤딩하듯 손품과 발품을 팔아가며 10년간 개발해온 소액투자의 기술과 실전 사례를 집대성한 책이다. 저자는 잭파시가 산 물건이라고 하면 거래량이 뛰고 그가 강의를 열면 하루 만에 마감되는 등 투자자들이 먼저 인정한 무피 투자의 고수다. 그는 이 책을 통해 직접 실행하며 돈을 벌어왔고, 지금도 같은 방법으로 돈을 벌고 있는 투자 전략들을 아낌없이 공개했다. 아파트 단지 이름은 물론 매수 시기, 투자비용과 수익까지 모두 공개한 실전 사례는 읽는 것만으로도 투자 경험이 되며, 그가 개발한 아파트·오피스텔 투자 타당성 분석은 10년 투자 경력이 집약된 분석 툴이다. 게다가 현재까지 개인 명의의 다주택자로서 세금을 무서워하지 않으면서도 꾸준히 투자해올 수 있었던 절세 전략은 어디에서도 들을 수 없는 독보적인 노하우다. 이 책은 누구나 부동산 투자에 뛰어들 수 있다는 자신감을 주며 ‘정말 대출 없이 0원으로 집을 살 수 있어?’라고 생각하는 투자자들에게 명확한 답을 줄 것이다."
2,앞으로 3년 부동산에 미쳐라 (부동산 공부 3년만 하면 인생이 달라진다),https://search.shopping.naver.com/book/catalog/33085367630,https://shopping-phinf.pstatic.net/main_3308536/33085367630.20230725122227.jpg,남덕현,17100,지식노마드,20220615,9791192248035,"집 살 돈 없어도 부동산 공부하라!

부동산과 경제지식이 조선시대 수준에 머물러 있는 사람,
정치가의 말에 휘말려 스스로 판단하지 못하고 인생을 망치는 사람,
어떻게 자본주의를 공부하고, 경제를 공부하고, 부동산을 공부해야 할지 모르는 사람.
이 책은 이런 사람들을 위해 자본주의 게임의 법칙과 부동산 게임의 법칙을 알려줍니다.

부자들은 정치가 내 재산에 어떤 영향을 줄까를 생각하는데, 가난한 사람들은 내가 응원하는 아이돌 '정치인'이 하는 주장이나 행동에 관심이 있습니다. 정치인이 내 삶을 바꿔줄 거라는 생각, 마찬가지로 주위의 어떤 부동산 전문가가 나를 부자로 만들어줄 것이라는 기대를 벗어나 자신의 힘으로 부자가 되겠다고 생각하는 것이 경제와 부동산 공부의 첫걸음입니다."
